CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
CID_92379,10595,8667.178758070160,65,64,Technology,April,Germany,GBP,5,No,33421,7,0
CID_92380,55919,28631.717934915300,86,1876,Art,November,USA,EUR,1,No,2862,5,0
CID_92381,27328,38410.42542628110,87,1987,Art,December,Canada,USD,11,No,28900,35,1
CID_92382,36263,34124.636585354100,15,1926,Games,November,Australia,EUR,14,Yes,1076,5,0
CID_92383,18904,13011.500315283600,41,19,Games,July,Germany,AUD,15,No,70248,25,0
CID_92384,96351,111617.52333984000,79,106,Games,June,Australia,GBP,8,Yes,21081,14,1
CID_92385,52371,52643.15361641480,34,1318,Technology,December,USA,EUR,16,No,60483,47,1
CID_92386,52261,32240.84517114370,74,1618,Art,August,Australia,EUR,14,No,12384,15,0
CID_92387,33145,40749.701757340800,29,104,Games,May,USA,GBP,4,Yes,81668,14,1
CID_92388,88041,59383.80040913270,27,1016,Art,February,Canada,CAD,14,Yes,563,23,0
CID_92389,13569,14999.529235093800,53,1656,Music,October,Canada,GBP,15,No,56054,1,1
CID_92390,61367,53432.0796796979,58,1178,Games,March,Canada,EUR,15,Yes,21177,43,0
CID_92391,80954,45781.6752733103,56,1751,Games,November,UK,USD,10,No,76653,36,0
CID_92392,54016,77461.12699954210,64,739,Film,May,Canada,CAD,15,No,37598,7,1
CID_92393,3098,2102.7777550189600,74,1664,Film,January,Canada,USD,5,No,60231,8,0
CID_92394,85856,51904.71127289360,66,674,Technology,October,USA,AUD,9,Yes,54414,46,0
CID_92395,40106,59990.76636844610,27,1324,Film,August,UK,AUD,13,Yes,26668,30,1
CID_92396,54776,61618.85526384600,51,796,Technology,May,Australia,CAD,4,No,48419,12,1
CID_92397,96862,142195.10679029000,30,922,Technology,July,Germany,EUR,18,Yes,60859,9,1
CID_92398,20024,12577.6136540387,77,708,Games,July,Australia,CAD,16,No,70754,3,0
CID_92399,30074,15098.150681750800,30,1491,Technology,August,Australia,GBP,17,Yes,70771,12,0
CID_92400,1021,857.2698668060330,75,736,Music,March,Australia,EUR,7,Yes,91292,13,0
CID_92401,19665,24631.684358475900,60,1184,Music,August,Canada,CAD,14,Yes,65456,36,1
CID_92402,1148,1245.3895357104100,41,886,Games,August,Australia,CAD,8,No,63969,35,1
CID_92403,43579,26495.6839141802,87,245,Music,June,Germany,EUR,2,No,32482,27,0
CID_92404,92985,60163.815010089400,38,920,Technology,February,Australia,USD,4,No,93819,28,0
CID_92405,90238,94634.37337553390,52,1411,Music,December,Canada,AUD,10,No,8925,36,1
CID_92406,47227,67739.49877558330,42,1662,Music,July,Australia,USD,8,No,25884,36,1
CID_92407,71120,87841.6674213686,70,1779,Games,November,USA,GBP,15,No,28278,22,1
CID_92408,4999,2556.2342082889800,51,111,Film,November,Germany,USD,12,Yes,37707,14,0
CID_92409,35289,42416.6053038952,16,1863,Art,June,Canada,CAD,15,No,64407,42,1
CID_92410,34786,27767.802547104300,34,1494,Technology,December,Australia,EUR,6,Yes,67543,6,0
CID_92411,50365,53646.811230077400,49,344,Technology,June,USA,AUD,7,Yes,46454,1,1
CID_92412,44651,54711.9453618468,39,1356,Games,March,UK,USD,3,Yes,33203,1,1
CID_92413,33052,41752.636715289100,23,1385,Art,September,Canada,AUD,2,Yes,36687,10,1
CID_92414,98715,125870.34575331500,15,1504,Film,June,UK,EUR,7,Yes,83876,31,1
CID_92415,56758,49410.59959121440,45,1008,Film,October,UK,USD,10,Yes,23199,39,0
CID_92416,76892,45569.43532175160,68,665,Art,November,UK,GBP,10,Yes,14512,39,0
CID_92417,55399,48192.265275290500,79,1285,Music,May,Canada,USD,2,Yes,36456,5,0
CID_92418,80510,88286.53249058870,74,503,Music,November,Australia,CAD,7,No,40207,30,1
CID_92419,52941,46613.542258483400,50,1734,Games,January,Australia,AUD,3,Yes,64570,23,0
CID_92420,10453,13181.43953960610,66,1038,Technology,May,Canada,GBP,18,Yes,41526,6,1
CID_92421,76985,92444.08832008480,69,1057,Games,April,Canada,EUR,1,No,69277,14,1
CID_92422,32488,33547.9366225201,34,348,Film,April,Canada,AUD,17,Yes,6695,27,1
CID_92423,30949,44907.51603423280,89,315,Art,October,USA,EUR,18,No,68312,37,1
CID_92424,83045,113608.2625534860,83,1113,Games,December,Canada,USD,2,Yes,23431,38,1
CID_92425,46322,23878.744790046200,18,402,Games,May,USA,USD,2,Yes,5762,48,0
CID_92426,23839,33081.509907689500,34,261,Art,June,Germany,EUR,6,No,83483,4,1
CID_92427,65819,92210.67032537300,17,1508,Technology,June,Australia,GBP,4,No,79873,47,1
CID_92428,88297,107708.3711425640,73,1428,Technology,December,Canada,AUD,9,No,23186,26,1
CID_92429,14068,11914.179680259400,34,1771,Art,April,Germany,USD,10,Yes,52065,15,0
CID_92430,50403,51075.03386014790,37,1884,Technology,January,UK,EUR,15,No,55307,37,1
CID_92431,15313,8640.866760409800,23,1169,Film,November,Canada,USD,17,No,94331,12,0
CID_92432,44432,27308.389482735900,57,1740,Art,April,UK,EUR,0,No,83362,26,0
CID_92433,95157,53521.23809660150,41,1265,Art,July,Australia,GBP,16,No,59044,36,0
CID_92434,28954,31922.13200302930,16,1504,Technology,March,Germany,GBP,12,No,98640,11,1
CID_92435,31695,25399.912489568500,86,965,Music,October,Australia,AUD,14,Yes,80267,28,0
CID_92436,5708,5896.508054481980,52,25,Games,October,Australia,AUD,9,No,77824,31,1
CID_92437,49925,67983.85123558760,85,143,Music,February,Australia,EUR,1,Yes,59017,21,1
CID_92438,68460,65981.37413641180,80,1903,Art,January,Germany,EUR,10,No,19896,5,0
CID_92439,75964,86313.06197333030,62,62,Film,April,UK,CAD,19,No,32757,34,1
CID_92440,99088,92917.9690754755,26,1960,Art,September,Australia,USD,9,Yes,36322,0,0
CID_92441,3241,1781.417257670550,85,1139,Music,December,Germany,AUD,16,Yes,44618,1,0
CID_92442,68838,79300.98757151870,29,295,Film,May,Canada,USD,12,Yes,58612,17,1
CID_92443,34417,18161.071696658100,71,648,Games,September,Canada,EUR,7,Yes,99980,38,0
CID_92444,57703,64413.2983888671,71,1388,Games,October,Australia,CAD,12,No,6278,49,1
CID_92445,43177,58808.62521387740,21,673,Technology,August,Germany,USD,12,Yes,69207,25,1
CID_92446,7413,11049.07231588960,45,1540,Art,July,Australia,AUD,5,No,70416,33,1
CID_92447,71431,98569.3429521094,83,1001,Music,October,Germany,AUD,16,No,18167,6,1
CID_92448,78580,42223.49507754970,52,1047,Music,October,Canada,GBP,10,Yes,28533,28,0
CID_92449,91304,120968.84099627500,16,139,Games,September,USA,EUR,14,Yes,12437,19,1
CID_92450,77027,76776.4424803884,32,1117,Film,March,UK,GBP,4,No,67973,42,0
CID_92451,55561,39762.60476816540,38,1489,Film,September,Germany,AUD,10,Yes,35869,16,0
CID_92452,70012,90294.91227401750,32,106,Film,January,Germany,USD,8,Yes,47900,33,1
CID_92453,8302,10598.166609767400,19,1688,Art,March,UK,GBP,11,Yes,38856,9,1
CID_92454,25443,29291.99422870970,82,605,Games,April,Germany,USD,12,No,29609,0,1
CID_92455,20984,30903.589585724600,29,1987,Music,June,UK,EUR,18,No,87562,1,1
CID_92456,35810,46677.835138564200,73,1644,Technology,May,USA,USD,15,Yes,38255,42,1
CID_92457,90248,81437.72197117800,20,1187,Film,November,USA,USD,8,No,10659,13,0
CID_92458,12768,18986.402510063300,57,982,Technology,April,Germany,EUR,2,No,69446,41,1
CID_92459,71902,48671.81042812350,76,1979,Art,September,Germany,GBP,7,Yes,95483,17,0
CID_92460,88698,52516.93604879370,34,1929,Music,March,Australia,USD,11,No,98436,9,0
CID_92461,72242,57015.60878469670,16,120,Art,July,USA,EUR,0,No,96306,15,0
CID_92462,30534,30346.50990188730,82,549,Technology,May,USA,USD,10,Yes,48542,22,0
CID_92463,11811,9572.270136338010,60,1328,Music,February,Canada,CAD,3,Yes,79871,7,0
CID_92464,64164,82712.65617507960,54,978,Film,February,USA,EUR,11,Yes,66238,46,1
CID_92465,91441,48405.49427957180,18,1139,Games,October,USA,GBP,9,Yes,71823,45,0
CID_92466,2677,3556.8038938699600,55,761,Games,September,USA,GBP,11,Yes,20908,26,1
CID_92467,61232,41517.92480191770,80,588,Games,September,Germany,CAD,19,Yes,88452,43,0
CID_92468,57544,47887.30846499700,74,1035,Music,December,UK,GBP,10,Yes,96355,30,0
CID_92469,24545,34737.33294366480,60,513,Games,December,Australia,EUR,0,No,65004,27,1
CID_92470,50933,56469.59054969250,41,642,Music,January,Germany,USD,14,Yes,72567,28,1
CID_92471,56867,37179.13876335930,20,1950,Games,April,Canada,EUR,15,No,13304,13,0
CID_92472,42209,60697.944565980000,45,786,Technology,December,Canada,AUD,16,No,90277,34,1
CID_92473,27206,31954.91811393450,40,1391,Art,February,Germany,GBP,14,No,7442,41,1
CID_92474,84273,54616.36157155990,32,482,Film,March,UK,GBP,9,Yes,72381,12,0
CID_92475,89397,82587.27585031330,60,548,Technology,May,Germany,EUR,11,Yes,91677,23,0
CID_92476,2659,2368.762391716960,44,802,Film,July,Canada,USD,11,Yes,32330,10,0
CID_92477,78136,102638.10135716900,50,382,Games,January,Germany,EUR,8,No,48910,20,1
CID_92478,84123,61305.524761556200,38,66,Art,June,Australia,GBP,14,No,58915,5,0
CID_92479,73255,97452.02358777320,46,690,Games,August,Australia,USD,10,No,90271,0,1
CID_92480,25841,36138.63668583680,68,871,Games,June,Australia,CAD,19,No,77781,36,1
CID_92481,11628,15378.16056140900,38,622,Technology,May,USA,USD,9,No,72132,46,1
CID_92482,49542,71475.5512786344,77,906,Music,March,Canada,AUD,6,No,34452,48,1
CID_92483,51312,50283.29011326800,82,739,Games,March,UK,USD,18,Yes,27519,7,0
CID_92484,83843,42564.95703751110,43,544,Games,November,USA,EUR,2,No,16007,13,0
CID_92485,88740,50933.06528209630,22,1898,Games,November,UK,USD,1,Yes,7927,7,0
CID_92486,89111,113583.71709224,56,1567,Games,June,UK,CAD,1,Yes,23681,49,1
CID_92487,12986,14662.679303402100,87,1707,Music,January,USA,EUR,8,No,45486,35,1
CID_92488,15852,11133.239916497000,83,1198,Film,November,Canada,USD,10,Yes,33764,18,0
CID_92489,4242,5716.359675967520,19,1075,Technology,July,Australia,AUD,12,No,50704,19,1
CID_92490,78968,44733.389309815700,44,1679,Film,May,UK,AUD,8,Yes,9459,6,0
CID_92491,18190,9826.803301055140,42,368,Music,January,UK,GBP,5,No,45218,43,0
CID_92492,69855,67396.88724767450,39,1033,Games,July,USA,EUR,8,No,73460,6,0
CID_92493,1843,1252.382159966100,72,913,Film,November,USA,CAD,1,Yes,22411,2,0
CID_92494,37606,51448.01329652280,20,154,Music,September,Australia,AUD,2,No,740,7,1
CID_92495,53605,55094.19483473680,64,1784,Film,October,UK,GBP,19,No,83304,40,1
CID_92496,61607,59705.84858642970,19,90,Music,October,UK,AUD,13,Yes,32167,3,0
CID_92497,53168,62225.39043788500,33,1905,Art,August,UK,EUR,19,Yes,93113,39,1
CID_92498,48491,65875.0028066589,38,274,Film,July,USA,CAD,7,No,51050,13,1
CID_92499,27695,27293.71746104730,37,338,Music,June,Australia,AUD,5,No,98844,1,0
CID_92500,49522,57995.6102149276,66,778,Art,April,USA,USD,15,No,25906,20,1
CID_92501,16240,17159.471677042600,68,462,Film,April,Germany,GBP,2,No,3152,14,1
CID_92502,80229,97808.80730170650,39,1647,Technology,July,Germany,CAD,11,Yes,35843,45,1
CID_92503,72621,82944.9335531182,54,1419,Film,January,UK,USD,11,Yes,94587,37,1
CID_92504,69136,85297.75517253480,28,1482,Games,September,USA,USD,8,Yes,68764,12,1
CID_92505,90902,100719.74887603500,34,269,Art,December,Canada,EUR,8,Yes,79942,49,1
CID_92506,48928,43650.984786924000,77,1001,Music,September,Germany,USD,15,Yes,15052,42,0
CID_92507,82325,57582.78483087,24,500,Music,April,UK,USD,2,Yes,69184,29,0
CID_92508,30203,18390.441431794100,51,456,Technology,June,UK,EUR,19,No,90247,19,0
CID_92509,45778,32409.71628055280,28,171,Art,March,Canada,USD,4,Yes,35660,20,0
CID_92510,22556,29416.091228532400,16,674,Art,July,Australia,EUR,15,No,4135,8,1
CID_92511,19102,23277.66371038470,76,443,Music,April,UK,GBP,7,Yes,82898,22,1
CID_92512,71047,42905.33865128120,22,1117,Technology,July,Australia,USD,19,No,17417,0,0
CID_92513,41918,54360.189864910900,34,713,Technology,April,Canada,USD,16,No,70121,18,1
CID_92514,43596,34053.87268196180,20,1749,Technology,November,Australia,CAD,19,No,14948,17,0
CID_92515,10068,8663.019290950420,20,749,Music,August,USA,GBP,4,No,10860,7,0
CID_92516,3150,2082.6959801671500,62,1702,Music,November,Germany,AUD,18,No,46215,48,0
CID_92517,41762,30010.52065537030,68,229,Art,February,UK,CAD,6,No,90390,12,0
CID_92518,10654,10453.558119843200,22,815,Art,October,USA,USD,3,No,61690,11,0
CID_92519,78400,105444.27021503900,50,645,Music,December,USA,AUD,0,Yes,20917,38,1
CID_92520,79257,47826.83632821910,66,525,Music,October,USA,AUD,13,Yes,69382,14,0
CID_92521,40568,40763.04052739990,65,1596,Games,May,UK,EUR,8,Yes,14260,4,1
CID_92522,37789,36869.67909321230,24,826,Technology,December,Canada,USD,16,Yes,44942,47,0
CID_92523,57292,53489.67318575490,83,1121,Art,January,Canada,GBP,19,No,48656,14,0
CID_92524,5162,5517.419153983120,22,1741,Art,September,Germany,USD,16,No,92926,43,1
CID_92525,44444,24719.312499027100,53,1058,Film,February,Australia,EUR,15,Yes,29043,47,0
CID_92526,28177,38923.394675830200,26,674,Music,March,UK,GBP,6,No,88109,5,1
CID_92527,71389,88019.93813369750,30,660,Film,September,Canada,CAD,11,No,39475,26,1
CID_92528,83754,42028.17006002270,81,1150,Games,March,Canada,AUD,3,No,23184,26,0
CID_92529,9930,5139.801490485090,72,1846,Art,March,USA,USD,7,No,22223,9,0
CID_92530,87886,46681.91679489070,69,821,Art,December,USA,AUD,9,No,9568,6,0
CID_92531,71505,51761.92607460780,74,1313,Film,October,USA,CAD,3,No,96914,24,0
CID_92532,70958,38789.84791333770,40,174,Games,March,USA,GBP,5,No,86909,29,0
CID_92533,90542,114012.16158459900,16,1685,Music,March,Germany,EUR,6,No,53904,27,1
CID_92534,23415,16547.16294476900,63,89,Art,November,USA,EUR,10,Yes,20151,23,0
CID_92535,31811,36071.14663821830,85,1210,Games,June,Canada,AUD,10,No,37247,19,1
CID_92536,58187,66631.58810893460,32,861,Music,December,Australia,AUD,16,Yes,66438,9,1
CID_92537,40226,41463.41445282840,43,746,Music,April,USA,GBP,7,Yes,6570,9,1
CID_92538,5832,2919.1139137026800,38,720,Technology,April,Canada,USD,18,No,40130,29,0
CID_92539,68700,47258.0878635114,75,1530,Art,March,USA,EUR,18,No,18484,4,0
CID_92540,84951,76648.98601474620,24,1693,Art,January,USA,USD,8,Yes,31920,43,0
CID_92541,4493,3049.548336949450,74,1487,Music,September,USA,CAD,14,No,83017,15,0
CID_92542,19964,11848.94711384580,26,272,Technology,February,USA,CAD,7,Yes,74820,3,0
CID_92543,8862,12406.43369361690,84,551,Art,January,Canada,CAD,12,No,41149,25,1
CID_92544,17993,9524.81753639996,15,453,Music,July,UK,GBP,1,Yes,5048,38,0
CID_92545,72747,38586.07074628690,17,1312,Art,October,USA,AUD,2,Yes,74851,7,0
CID_92546,61014,52764.81770894380,15,388,Art,April,USA,GBP,13,No,15659,10,0
CID_92547,45838,33735.40831434590,28,401,Technology,May,Canada,CAD,6,Yes,50429,17,0
CID_92548,59860,40101.39691400170,30,1915,Technology,March,UK,USD,4,Yes,4707,11,0
CID_92549,15219,12877.379624037700,35,1239,Games,November,Australia,USD,12,Yes,39891,29,0
CID_92550,63143,93665.73590828740,83,1719,Technology,March,USA,USD,6,Yes,42227,21,1
CID_92551,70330,67788.65861290820,76,296,Technology,January,Australia,AUD,15,Yes,41096,11,0
CID_92552,65312,50180.01472096190,64,671,Games,August,Canada,GBP,3,Yes,93320,22,0
CID_92553,67026,89638.22164044200,54,1636,Art,April,Germany,USD,16,No,68913,48,1
CID_92554,68516,98637.86591124860,30,1998,Art,July,UK,GBP,4,No,83790,1,1
CID_92555,20198,29586.12473534070,57,698,Technology,May,Canada,USD,16,No,90327,35,1
CID_92556,56420,49129.79476593370,51,1541,Film,August,USA,EUR,16,Yes,18300,19,0
CID_92557,43656,45583.33302606410,67,902,Technology,January,Canada,CAD,14,No,62025,26,1
CID_92558,98290,61092.182614046900,53,311,Music,July,USA,EUR,0,Yes,89842,29,0
CID_92559,86422,110571.50266956100,48,1478,Technology,May,Australia,EUR,10,No,79397,49,1
CID_92560,67833,42375.00716201090,80,1696,Music,December,Canada,AUD,19,Yes,10877,48,0
CID_92561,65802,85047.04186926300,51,864,Technology,April,Canada,CAD,9,No,22158,32,1
CID_92562,96810,90590.0220575052,61,1486,Film,February,Australia,USD,6,Yes,53550,24,0
CID_92563,92230,107457.22066848900,15,1138,Music,November,Australia,EUR,1,No,8452,44,1
CID_92564,68253,40181.37137613380,88,219,Games,April,Canada,EUR,13,No,41118,20,0
CID_92565,24889,20308.236695217500,24,710,Games,December,Canada,USD,2,No,26528,24,0
CID_92566,70911,57668.72451496540,37,1259,Art,October,Germany,EUR,16,No,3196,21,0
CID_92567,60982,39670.96569616900,82,1381,Film,December,Canada,CAD,19,No,64163,18,0
CID_92568,85118,118928.71753002600,25,843,Music,May,USA,EUR,18,No,76381,29,1
CID_92569,55931,35112.01519353910,69,1607,Film,October,UK,USD,0,No,91266,11,0
CID_92570,25539,26323.142289724300,33,1095,Film,January,Australia,AUD,0,Yes,60343,7,1
CID_92571,81623,83600.92028976360,24,429,Film,June,UK,AUD,0,Yes,8301,14,1
CID_92572,8849,7337.943917913070,73,1097,Technology,December,Canada,AUD,3,Yes,95835,4,0
CID_92573,30409,15767.918487300700,58,1436,Film,November,UK,USD,2,Yes,6266,30,0
CID_92574,52113,48708.02770997030,89,1256,Film,April,USA,GBP,7,Yes,37692,30,0
CID_92575,38492,35025.13459775150,25,1047,Games,July,Canada,CAD,17,Yes,17820,49,0
CID_92576,92279,73851.15760625310,66,921,Music,May,Canada,GBP,11,No,88190,6,0
CID_92577,36475,18740.944348804400,39,966,Film,April,Australia,EUR,3,No,60718,34,0
CID_92578,17022,23596.959595590900,81,554,Art,October,Germany,EUR,9,Yes,78533,15,1
CID_92579,14970,15928.854541063100,40,1425,Art,April,Germany,EUR,7,Yes,96384,21,1
CID_92580,50467,39207.61038441110,23,1001,Music,August,Germany,USD,13,No,47845,35,0
CID_92581,73807,44357.93289905220,55,157,Film,June,USA,AUD,1,Yes,59673,7,0
CID_92582,86081,106456.40873643500,82,1881,Art,March,Canada,EUR,17,No,33808,24,1
CID_92583,42701,58605.5201136415,61,1888,Technology,June,Canada,AUD,3,No,76598,5,1
CID_92584,78268,83819.22923603800,70,1739,Art,October,Australia,AUD,1,Yes,55680,17,1
CID_92585,97981,76313.5718244124,86,923,Film,June,Germany,USD,5,Yes,49552,3,0
CID_92586,33695,41748.867220796000,60,1913,Film,February,Canada,GBP,2,No,75686,19,1
CID_92587,46679,23579.250556830000,40,1184,Technology,August,Canada,USD,13,No,80936,9,0
CID_92588,98457,75909.92301627980,25,1917,Art,July,UK,CAD,7,Yes,27218,18,0
CID_92589,80875,70804.02947419010,41,546,Film,January,Germany,EUR,9,No,39555,33,0
CID_92590,95727,119886.50438855500,19,1842,Film,July,Australia,AUD,1,No,26081,6,1
CID_92591,94307,136181.41943791100,41,110,Film,March,UK,USD,14,Yes,53830,36,1
CID_92592,3014,1631.8212536999400,63,246,Art,June,Germany,AUD,2,No,98642,29,0
CID_92593,72487,81912.96128044370,36,1039,Film,January,Australia,EUR,1,No,57625,17,1
CID_92594,35637,39771.66426817000,27,451,Technology,June,Canada,CAD,1,No,79021,33,1
CID_92595,35952,38343.86996723700,26,1489,Games,November,Australia,GBP,8,Yes,4947,33,1
CID_92596,47143,24801.2919083047,57,683,Technology,January,Australia,GBP,12,Yes,4199,49,0
CID_92597,90979,59737.08326002990,79,1554,Games,September,Germany,GBP,14,No,77751,5,0
CID_92598,36995,41358.06411307350,17,1186,Art,March,Canada,AUD,18,Yes,64910,32,1
CID_92599,1930,2233.557361553070,43,643,Technology,April,Germany,GBP,4,Yes,99736,44,1
CID_92600,63939,82309.16252854070,76,126,Technology,November,Germany,USD,5,Yes,20187,1,1
CID_92601,64979,52095.88668541590,45,1247,Art,September,USA,GBP,10,No,81263,6,0
CID_92602,99663,127867.64954389000,71,1140,Technology,January,Australia,USD,5,Yes,11013,40,1
CID_92603,56941,42703.82818431540,71,1525,Music,April,Australia,CAD,7,No,67050,48,0
CID_92604,14437,8237.290041425280,57,1427,Music,October,Germany,EUR,2,Yes,16773,22,0
CID_92605,95501,69542.60659371210,21,874,Art,November,Canada,USD,7,Yes,86675,36,0
CID_92606,99651,139831.7232518800,21,1484,Art,May,Canada,GBP,5,No,16857,41,1
CID_92607,36366,25628.55957190790,28,1970,Games,March,Canada,GBP,12,Yes,65324,21,0
CID_92608,25439,34957.779892344000,72,1374,Art,November,USA,AUD,0,Yes,47181,11,1
CID_92609,53672,66382.08814883160,64,444,Film,March,Germany,USD,10,No,79913,38,1
CID_92610,50522,45803.12625394280,62,1592,Music,September,USA,EUR,0,No,2206,46,0
CID_92611,57726,40471.96764848270,42,809,Art,October,Canada,CAD,12,Yes,18654,7,0
CID_92612,98120,104145.76763038900,54,759,Film,June,UK,GBP,5,Yes,44505,32,1
CID_92613,44323,26218.36976522650,28,1718,Film,February,Germany,USD,7,Yes,42334,12,0
CID_92614,74317,38943.41068227880,63,733,Technology,February,Australia,EUR,3,Yes,32220,19,0
CID_92615,70676,70860.96420304340,32,1553,Art,October,Canada,CAD,17,Yes,93006,23,1
CID_92616,36593,44934.06664317480,49,936,Games,December,Germany,AUD,4,Yes,45685,34,1
CID_92617,97610,78501.6170973769,55,455,Art,August,USA,EUR,0,Yes,30381,23,0
CID_92618,3708,4335.184195692550,18,1031,Film,December,Germany,USD,7,No,52425,28,1
CID_92619,88503,85235.69749780490,88,401,Film,July,USA,AUD,5,Yes,30239,39,0
CID_92620,95363,135073.02423723500,59,322,Games,December,USA,CAD,11,No,27101,14,1
CID_92621,73986,69725.15508393170,75,556,Film,October,Australia,USD,7,Yes,69074,0,0
CID_92622,99537,65223.34420563580,33,1642,Games,April,Germany,EUR,4,Yes,78582,1,0
CID_92623,94043,132177.4613112630,71,1448,Technology,April,Australia,GBP,5,Yes,68480,32,1
CID_92624,34446,41211.68489908520,52,1276,Games,October,USA,USD,12,Yes,96608,41,1
CID_92625,26791,20591.7500824519,28,1036,Art,January,USA,GBP,17,No,89337,35,0
CID_92626,47896,25233.957122959600,52,490,Music,April,Canada,AUD,3,Yes,60601,38,0
CID_92627,8789,13058.48158497760,15,266,Technology,April,Germany,CAD,1,No,46849,11,1
CID_92628,60822,40443.90615631790,78,1091,Games,November,Australia,GBP,15,Yes,43891,24,0
CID_92629,17659,20865.972546965300,18,401,Art,August,Canada,EUR,18,No,2544,22,1
CID_92630,27216,20742.1797906578,22,1529,Art,May,USA,GBP,8,No,53318,43,0
CID_92631,30281,42442.99481055080,33,1764,Games,November,USA,USD,10,Yes,38902,39,1
CID_92632,7460,10573.110597971900,73,67,Games,April,USA,USD,0,Yes,32972,48,1
CID_92633,18406,27389.02607548180,36,1796,Games,June,Canada,GBP,0,Yes,85636,22,1
CID_92634,56683,32429.571122640300,81,1310,Music,August,Germany,GBP,6,Yes,6348,20,0
CID_92635,13925,14276.337425079800,40,855,Games,June,Australia,AUD,13,No,49816,19,1
CID_92636,23228,17397.56379670870,77,1287,Music,October,Canada,GBP,17,No,28462,14,0
CID_92637,95228,113481.31242010000,31,1907,Games,September,UK,AUD,0,Yes,70779,32,1
CID_92638,58077,34880.12661683130,40,1829,Art,January,USA,CAD,15,Yes,39924,36,0
CID_92639,11801,11576.780796103500,73,1191,Games,April,USA,EUR,9,Yes,32615,28,0
CID_92640,50282,69925.2336944995,41,523,Technology,May,Germany,CAD,4,Yes,87486,38,1
CID_92641,72209,105071.88210549100,52,1913,Games,November,Germany,USD,6,Yes,98753,17,1
CID_92642,90425,120959.2453433470,72,1414,Film,December,Australia,GBP,13,No,70874,21,1
CID_92643,58314,56190.21912256530,63,274,Games,April,UK,EUR,9,Yes,9495,48,0
CID_92644,29587,16160.62372579590,44,451,Technology,June,Germany,CAD,5,Yes,87004,39,0
CID_92645,33607,26136.335338055800,24,1283,Technology,December,Canada,AUD,4,Yes,88179,19,0
CID_92646,45757,35715.66246037370,62,587,Film,June,Australia,AUD,5,No,95348,49,0
CID_92647,43164,37731.10803668460,26,1507,Film,November,Canada,EUR,5,Yes,79473,43,0
CID_92648,25402,24456.904447882800,34,1188,Art,October,Australia,USD,18,No,49899,30,0
CID_92649,86651,116273.08200092100,19,1528,Film,August,USA,AUD,19,Yes,21507,7,1
CID_92650,51456,31045.024858524000,40,193,Art,September,Canada,GBP,15,Yes,7904,14,0
CID_92651,41709,57255.19084378770,19,1412,Film,July,Australia,CAD,11,Yes,54278,32,1
CID_92652,24320,26317.53159238890,32,58,Games,October,USA,USD,2,Yes,79814,29,1
CID_92653,59543,60977.40161546070,56,1961,Art,April,USA,CAD,12,Yes,90287,16,1
CID_92654,49576,61226.92575622850,89,218,Film,April,USA,AUD,5,No,11066,8,1
CID_92655,41332,60920.8226233894,29,1698,Technology,March,Germany,CAD,11,Yes,373,25,1
CID_92656,16750,10047.028943006900,27,1595,Technology,October,USA,USD,19,Yes,22406,9,0
CID_92657,36372,32500.87048570190,76,1474,Art,April,Canada,CAD,1,No,8233,0,0
CID_92658,46539,52602.06989830400,22,964,Film,November,Germany,USD,4,No,1712,24,1
CID_92659,74306,74603.99907885140,70,298,Art,March,Germany,GBP,6,No,85362,1,1
CID_92660,36276,21510.047329209200,85,986,Film,August,USA,AUD,12,Yes,40196,43,0
CID_92661,86217,115576.5463463080,58,1687,Technology,November,Canada,CAD,3,No,92114,4,1
CID_92662,41487,61134.10296104730,15,1451,Art,September,USA,GBP,12,Yes,44230,43,1
CID_92663,16106,15335.305724984300,46,1687,Art,August,Germany,CAD,2,Yes,67766,23,0
CID_92664,58178,74307.25720033550,68,645,Games,August,USA,USD,16,Yes,90858,0,1
CID_92665,35941,19897.65433404230,48,1395,Games,April,Australia,GBP,5,No,11607,47,0
CID_92666,52073,66142.51556936410,54,1109,Art,May,Canada,AUD,8,No,9201,44,1
CID_92667,84937,50261.60974610850,33,1841,Games,December,Germany,USD,17,No,15358,43,0
CID_92668,38312,47229.11307779240,64,381,Games,November,Canada,USD,6,No,92348,23,1
CID_92669,15889,19648.72642943610,51,1034,Film,March,Australia,GBP,18,Yes,81539,10,1
CID_92670,48210,67127.82842766770,57,666,Games,July,USA,AUD,0,Yes,76082,38,1
CID_92671,76925,90031.41380013640,32,1161,Art,December,Australia,EUR,13,Yes,23420,22,1
CID_92672,63325,52493.08407104320,30,825,Technology,May,Australia,GBP,11,No,67981,13,0
CID_92673,24497,29769.13130815340,58,1126,Technology,June,USA,USD,7,Yes,22757,32,1
CID_92674,35289,46874.61976568180,23,202,Music,March,Germany,CAD,17,Yes,53904,33,1
CID_92675,4629,5277.315450177150,50,722,Technology,July,Australia,USD,12,Yes,5713,41,1
CID_92676,87417,51098.681913346200,30,1056,Games,August,UK,AUD,14,Yes,32435,22,0
CID_92677,84738,105134.02354726400,48,1368,Technology,July,USA,AUD,0,No,46828,39,1
CID_92678,50963,53667.86522025470,62,1598,Games,June,Canada,CAD,15,Yes,43550,10,1
CID_92679,45153,38792.92244900230,78,276,Technology,August,USA,CAD,19,Yes,65609,14,0
